Executed Ipc Elapsed,Issued Warp Per Scheduler,Avg. Executed Instructions Per Scheduler,Block Size,Registers Per Thread,Threads,Waves Per SM,Block Limit Registers,Block Limit Warps,CPUPageFault,GPUPagePault,HtoD,DtoH,Costs,label,predicted label,Predicted cost,Predicted cost differential
0.24,0.07,1795.28,192,22,232704,1.52,14,10,5,884,1024,0,"0.02298873469387755, 0.02303683673469388, 0.02294583673469388, 0.023020571428571432, 0.023048795918367348, 0.02301816326530612, 0.022953020408163265",6,6,0.022953020408163265,0.0
0.24,0.07,1795.28,192,22,232704,1.52,14,10,20,271,3648,0,"0.022921734693877552, 0.022907877551020406, 0.023036795918367343, 0.02282357142857143, 0.022878571428571432, 0.023444163265306128, 0.022999244897959188",6,6,0.022999244897959188,0.0
0.24,0.07,1795.28,192,22,232704,1.52,14,10,65,337,10944,0,"0.02288887755102041, 0.022987551020408163, 0.022944122448979597, 0.022692265306122453, 0.02298365306122449, 0.023618897959183677, 0.022896591836734696",3,6,0.022896591836734696,0.00020432653061224285
1.41,0.41,33132.98,192,58,232704,3.03,5,10,5,884,1024,0,"0.0898242857142857, 0.090626306122449, 0.09029928571428573, 0.09066579591836733, 0.09047489795918368, 0.09028189795918369, 0.08993493877551023",6,0,0.0898242857142857,-0.00011065306122452767
1.41,0.41,33132.98,192,58,232704,3.03,5,10,20,271,3648,0,"0.08532114285714287, 0.08681261224489796, 0.08688210204081633, 0.09179685714285717, 0.08714769387755102, 0.10704677551020408, 0.08710022448979594",0,0,0.08532114285714287,0.0
1.41,0.41,33132.98,192,58,232704,3.03,5,10,65,337,10944,0,"0.06941885714285716, 0.06978512244897961, 0.06977944897959183, 0.09234293877551018, 0.06980838775510206, 0.19108406122448982, 0.06988859183673468",0,0,0.06941885714285716,0.0
0.24,0.07,1795.28,192,22,232704,1.52,14,10,5,884,1024,0,"0.02298873469387755, 0.02303683673469388, 0.02294583673469388, 0.023020571428571432, 0.023048795918367348, 0.02301816326530612, 0.022953020408163265",6,6,0.022953020408163265,0.0
0.24,0.07,1795.28,192,22,232704,1.52,14,10,20,271,3648,0,"0.022921734693877552, 0.022907877551020406, 0.023036795918367343, 0.02282357142857143, 0.022878571428571432, 0.023444163265306128, 0.022999244897959188",6,6,0.022999244897959188,0.0
0.24,0.07,1795.28,192,22,232704,1.52,14,10,65,337,10944,0,"0.02288887755102041, 0.022987551020408163, 0.022944122448979597, 0.022692265306122453, 0.02298365306122449, 0.023618897959183677, 0.022896591836734696",3,6,0.022896591836734696,0.00020432653061224285
1.34,0.4,31286.67,192,58,232704,3.03,5,10,5,884,1024,0,"0.0898242857142857, 0.090626306122449, 0.09029928571428573, 0.09066579591836733, 0.09047489795918368, 0.09028189795918369, 0.08993493877551023",6,0,0.0898242857142857,-0.00011065306122452767
1.34,0.4,31286.67,192,58,232704,3.03,5,10,20,271,3648,0,"0.08532114285714287, 0.08681261224489796, 0.08688210204081633, 0.09179685714285717, 0.08714769387755102, 0.10704677551020408, 0.08710022448979594",0,0,0.08532114285714287,0.0
1.34,0.4,31286.67,192,58,232704,3.03,5,10,65,337,10944,0,"0.06941885714285716, 0.06978512244897961, 0.06977944897959183, 0.09234293877551018, 0.06980838775510206, 0.19108406122448982, 0.06988859183673468",0,0,0.06941885714285716,0.0
0.23,0.08,1795.28,192,22,232704,1.52,14,10,5,884,1024,0,"0.02298873469387755, 0.02303683673469388, 0.02294583673469388, 0.023020571428571432, 0.023048795918367348, 0.02301816326530612, 0.022953020408163265",6,6,0.022953020408163265,0.0
0.23,0.08,1795.28,192,22,232704,1.52,14,10,20,271,3648,0,"0.022921734693877552, 0.022907877551020406, 0.023036795918367343, 0.02282357142857143, 0.022878571428571432, 0.023444163265306128, 0.022999244897959188",6,6,0.022999244897959188,0.0
0.23,0.08,1795.28,192,22,232704,1.52,14,10,65,337,10944,0,"0.02288887755102041, 0.022987551020408163, 0.022944122448979597, 0.022692265306122453, 0.02298365306122449, 0.023618897959183677, 0.022896591836734696",3,6,0.022896591836734696,0.00020432653061224285
1.05,0.34,5366.0,192,20,232704,1.52,14,10,5,884,1024,0,"0.014438571428571433, 0.014788857142857144, 0.014753979591836733, 0.014838571428571421, 0.014489959183673467, 0.020478857142857135, 0.014798122448979588",0,0,0.014438571428571433,0.0
1.05,0.34,5366.0,192,20,232704,1.52,14,10,20,271,3648,0,"0.015424020408163265, 0.015484000000000001, 0.015477510204081635, 0.015460204081632654, 0.015574510204081633, 0.015684857142857143, 0.015481816326530614",2,2,0.015477510204081635,0.0
1.05,0.34,5366.0,192,20,232704,1.52,14,10,65,337,10944,0,"0.01546587755102041, 0.015442673469387757, 0.015453632653061225, 0.015451489795918372, 0.015517122448979594, 0.01579985714285714, 0.015456265306122445",6,6,0.015456265306122445,0.0
1.36,0.4,31200.26,192,58,232704,3.03,5,10,5,884,1024,0,"0.0898242857142857, 0.090626306122449, 0.09029928571428573, 0.09066579591836733, 0.09047489795918368, 0.09028189795918369, 0.08993493877551023",6,0,0.0898242857142857,-0.00011065306122452767
1.36,0.4,31200.26,192,58,232704,3.03,5,10,20,271,3648,0,"0.08532114285714287, 0.08681261224489796, 0.08688210204081633, 0.09179685714285717, 0.08714769387755102, 0.10704677551020408, 0.08710022448979594",0,0,0.08532114285714287,0.0
1.36,0.4,31200.26,192,58,232704,3.03,5,10,65,337,10944,0,"0.06941885714285716, 0.06978512244897961, 0.06977944897959183, 0.09234293877551018, 0.06980838775510206, 0.19108406122448982, 0.06988859183673468",0,0,0.06941885714285716,0.0
0.24,0.08,1795.28,192,22,232704,1.52,14,10,5,884,1024,0,"0.02298873469387755, 0.02303683673469388, 0.02294583673469388, 0.023020571428571432, 0.023048795918367348, 0.02301816326530612, 0.022953020408163265",6,6,0.022953020408163265,0.0
0.24,0.08,1795.28,192,22,232704,1.52,14,10,20,271,3648,0,"0.022921734693877552, 0.022907877551020406, 0.023036795918367343, 0.02282357142857143, 0.022878571428571432, 0.023444163265306128, 0.022999244897959188",6,6,0.022999244897959188,0.0
0.24,0.08,1795.28,192,22,232704,1.52,14,10,65,337,10944,0,"0.02288887755102041, 0.022987551020408163, 0.022944122448979597, 0.022692265306122453, 0.02298365306122449, 0.023618897959183677, 0.022896591836734696",3,6,0.022896591836734696,0.00020432653061224285
1.36,0.39,30861.59,192,58,232704,3.03,5,10,5,884,1024,0,"0.0898242857142857, 0.090626306122449, 0.09029928571428573, 0.09066579591836733, 0.09047489795918368, 0.09028189795918369, 0.08993493877551023",6,0,0.0898242857142857,-0.00011065306122452767
1.36,0.39,30861.59,192,58,232704,3.03,5,10,20,271,3648,0,"0.08532114285714287, 0.08681261224489796, 0.08688210204081633, 0.09179685714285717, 0.08714769387755102, 0.10704677551020408, 0.08710022448979594",0,0,0.08532114285714287,0.0
1.36,0.39,30861.59,192,58,232704,3.03,5,10,65,337,10944,0,"0.06941885714285716, 0.06978512244897961, 0.06977944897959183, 0.09234293877551018, 0.06980838775510206, 0.19108406122448982, 0.06988859183673468",0,0,0.06941885714285716,0.0
0.24,0.07,1795.28,192,22,232704,1.52,14,10,5,884,1024,0,"0.02298873469387755, 0.02303683673469388, 0.02294583673469388, 0.023020571428571432, 0.023048795918367348, 0.02301816326530612, 0.022953020408163265",6,6,0.022953020408163265,0.0
0.24,0.07,1795.28,192,22,232704,1.52,14,10,20,271,3648,0,"0.022921734693877552, 0.022907877551020406, 0.023036795918367343, 0.02282357142857143, 0.022878571428571432, 0.023444163265306128, 0.022999244897959188",6,6,0.022999244897959188,0.0
0.24,0.07,1795.28,192,22,232704,1.52,14,10,65,337,10944,0,"0.02288887755102041, 0.022987551020408163, 0.022944122448979597, 0.022692265306122453, 0.02298365306122449, 0.023618897959183677, 0.022896591836734696",3,6,0.022896591836734696,0.00020432653061224285
1.3,0.39,30398.33,192,58,232704,3.03,5,10,5,884,1024,0,"0.0898242857142857, 0.090626306122449, 0.09029928571428573, 0.09066579591836733, 0.09047489795918368, 0.09028189795918369, 0.08993493877551023",6,0,0.0898242857142857,-0.00011065306122452767
1.3,0.39,30398.33,192,58,232704,3.03,5,10,20,271,3648,0,"0.08532114285714287, 0.08681261224489796, 0.08688210204081633, 0.09179685714285717, 0.08714769387755102, 0.10704677551020408, 0.08710022448979594",0,0,0.08532114285714287,0.0
1.3,0.39,30398.33,192,58,232704,3.03,5,10,65,337,10944,0,"0.06941885714285716, 0.06978512244897961, 0.06977944897959183, 0.09234293877551018, 0.06980838775510206, 0.19108406122448982, 0.06988859183673468",0,0,0.06941885714285716,0.0
0.23,0.08,1795.28,192,22,232704,1.52,14,10,5,884,1024,0,"0.02298873469387755, 0.02303683673469388, 0.02294583673469388, 0.023020571428571432, 0.023048795918367348, 0.02301816326530612, 0.022953020408163265",6,6,0.022953020408163265,0.0
0.23,0.08,1795.28,192,22,232704,1.52,14,10,20,271,3648,0,"0.022921734693877552, 0.022907877551020406, 0.023036795918367343, 0.02282357142857143, 0.022878571428571432, 0.023444163265306128, 0.022999244897959188",6,6,0.022999244897959188,0.0
0.23,0.08,1795.28,192,22,232704,1.52,14,10,65,337,10944,0,"0.02288887755102041, 0.022987551020408163, 0.022944122448979597, 0.022692265306122453, 0.02298365306122449, 0.023618897959183677, 0.022896591836734696",3,6,0.022896591836734696,0.00020432653061224285
1.04,0.33,5200.99,192,20,232704,1.52,14,10,5,884,1024,0,"0.014438571428571433, 0.014788857142857144, 0.014753979591836733, 0.014838571428571421, 0.014489959183673467, 0.020478857142857135, 0.014798122448979588",0,0,0.014438571428571433,0.0
1.04,0.33,5200.99,192,20,232704,1.52,14,10,20,271,3648,0,"0.015424020408163265, 0.015484000000000001, 0.015477510204081635, 0.015460204081632654, 0.015574510204081633, 0.015684857142857143, 0.015481816326530614",2,2,0.015477510204081635,0.0
1.04,0.33,5200.99,192,20,232704,1.52,14,10,65,337,10944,0,"0.01546587755102041, 0.015442673469387757, 0.015453632653061225, 0.015451489795918372, 0.015517122448979594, 0.01579985714285714, 0.015456265306122445",6,6,0.015456265306122445,0.0
1.34,0.39,30394.28,192,58,232704,3.03,5,10,5,884,1024,0,"0.0898242857142857, 0.090626306122449, 0.09029928571428573, 0.09066579591836733, 0.09047489795918368, 0.09028189795918369, 0.08993493877551023",6,0,0.0898242857142857,-0.00011065306122452767
1.34,0.39,30394.28,192,58,232704,3.03,5,10,20,271,3648,0,"0.08532114285714287, 0.08681261224489796, 0.08688210204081633, 0.09179685714285717, 0.08714769387755102, 0.10704677551020408, 0.08710022448979594",0,0,0.08532114285714287,0.0
1.34,0.39,30394.28,192,58,232704,3.03,5,10,65,337,10944,0,"0.06941885714285716, 0.06978512244897961, 0.06977944897959183, 0.09234293877551018, 0.06980838775510206, 0.19108406122448982, 0.06988859183673468",0,0,0.06941885714285716,0.0
0.23,0.07,1795.28,192,22,232704,1.52,14,10,5,884,1024,0,"0.02298873469387755, 0.02303683673469388, 0.02294583673469388, 0.023020571428571432, 0.023048795918367348, 0.02301816326530612, 0.022953020408163265",6,6,0.022953020408163265,0.0
0.23,0.07,1795.28,192,22,232704,1.52,14,10,20,271,3648,0,"0.022921734693877552, 0.022907877551020406, 0.023036795918367343, 0.02282357142857143, 0.022878571428571432, 0.023444163265306128, 0.022999244897959188",6,6,0.022999244897959188,0.0
0.23,0.07,1795.28,192,22,232704,1.52,14,10,65,337,10944,0,"0.02288887755102041, 0.022987551020408163, 0.022944122448979597, 0.022692265306122453, 0.02298365306122449, 0.023618897959183677, 0.022896591836734696",3,6,0.022896591836734696,0.00020432653061224285
1.34,0.38,29931.43,192,58,232704,3.03,5,10,5,884,1024,0,"0.0898242857142857, 0.090626306122449, 0.09029928571428573, 0.09066579591836733, 0.09047489795918368, 0.09028189795918369, 0.08993493877551023",6,0,0.0898242857142857,-0.00011065306122452767
1.34,0.38,29931.43,192,58,232704,3.03,5,10,20,271,3648,0,"0.08532114285714287, 0.08681261224489796, 0.08688210204081633, 0.09179685714285717, 0.08714769387755102, 0.10704677551020408, 0.08710022448979594",0,0,0.08532114285714287,0.0
1.34,0.38,29931.43,192,58,232704,3.03,5,10,65,337,10944,0,"0.06941885714285716, 0.06978512244897961, 0.06977944897959183, 0.09234293877551018, 0.06980838775510206, 0.19108406122448982, 0.06988859183673468",0,0,0.06941885714285716,0.0
0.24,0.07,1795.28,192,22,232704,1.52,14,10,5,884,1024,0,"0.02298873469387755, 0.02303683673469388, 0.02294583673469388, 0.023020571428571432, 0.023048795918367348, 0.02301816326530612, 0.022953020408163265",6,6,0.022953020408163265,0.0
0.24,0.07,1795.28,192,22,232704,1.52,14,10,20,271,3648,0,"0.022921734693877552, 0.022907877551020406, 0.023036795918367343, 0.02282357142857143, 0.022878571428571432, 0.023444163265306128, 0.022999244897959188",6,6,0.022999244897959188,0.0
0.24,0.07,1795.28,192,22,232704,1.52,14,10,65,337,10944,0,"0.02288887755102041, 0.022987551020408163, 0.022944122448979597, 0.022692265306122453, 0.02298365306122449, 0.023618897959183677, 0.022896591836734696",3,6,0.022896591836734696,0.00020432653061224285
1.33,0.39,29651.37,192,58,232704,3.03,5,10,5,884,1024,0,"0.0898242857142857, 0.090626306122449, 0.09029928571428573, 0.09066579591836733, 0.09047489795918368, 0.09028189795918369, 0.08993493877551023",6,0,0.0898242857142857,-0.00011065306122452767
1.33,0.39,29651.37,192,58,232704,3.03,5,10,20,271,3648,0,"0.08532114285714287, 0.08681261224489796, 0.08688210204081633, 0.09179685714285717, 0.08714769387755102, 0.10704677551020408, 0.08710022448979594",0,0,0.08532114285714287,0.0
1.33,0.39,29651.37,192,58,232704,3.03,5,10,65,337,10944,0,"0.06941885714285716, 0.06978512244897961, 0.06977944897959183, 0.09234293877551018, 0.06980838775510206, 0.19108406122448982, 0.06988859183673468",0,0,0.06941885714285716,0.0
0.24,0.07,1795.28,192,22,232704,1.52,14,10,5,884,1024,0,"0.02298873469387755, 0.02303683673469388, 0.02294583673469388, 0.023020571428571432, 0.023048795918367348, 0.02301816326530612, 0.022953020408163265",6,6,0.022953020408163265,0.0
0.24,0.07,1795.28,192,22,232704,1.52,14,10,20,271,3648,0,"0.022921734693877552, 0.022907877551020406, 0.023036795918367343, 0.02282357142857143, 0.022878571428571432, 0.023444163265306128, 0.022999244897959188",6,6,0.022999244897959188,0.0
0.24,0.07,1795.28,192,22,232704,1.52,14,10,65,337,10944,0,"0.02288887755102041, 0.022987551020408163, 0.022944122448979597, 0.022692265306122453, 0.02298365306122449, 0.023618897959183677, 0.022896591836734696",3,6,0.022896591836734696,0.00020432653061224285
1.01,0.33,5043.58,192,20,232704,1.52,14,10,5,884,1024,0,"0.014438571428571433, 0.014788857142857144, 0.014753979591836733, 0.014838571428571421, 0.014489959183673467, 0.020478857142857135, 0.014798122448979588",0,0,0.014438571428571433,0.0
1.01,0.33,5043.58,192,20,232704,1.52,14,10,20,271,3648,0,"0.015424020408163265, 0.015484000000000001, 0.015477510204081635, 0.015460204081632654, 0.015574510204081633, 0.015684857142857143, 0.015481816326530614",2,2,0.015477510204081635,0.0
1.01,0.33,5043.58,192,20,232704,1.52,14,10,65,337,10944,0,"0.01546587755102041, 0.015442673469387757, 0.015453632653061225, 0.015451489795918372, 0.015517122448979594, 0.01579985714285714, 0.015456265306122445",6,6,0.015456265306122445,0.0
1.34,0.38,29605.17,192,58,232704,3.03,5,10,5,884,1024,0,"0.0898242857142857, 0.090626306122449, 0.09029928571428573, 0.09066579591836733, 0.09047489795918368, 0.09028189795918369, 0.08993493877551023",6,0,0.0898242857142857,-0.00011065306122452767
1.34,0.38,29605.17,192,58,232704,3.03,5,10,20,271,3648,0,"0.08532114285714287, 0.08681261224489796, 0.08688210204081633, 0.09179685714285717, 0.08714769387755102, 0.10704677551020408, 0.08710022448979594",0,0,0.08532114285714287,0.0
1.34,0.38,29605.17,192,58,232704,3.03,5,10,65,337,10944,0,"0.06941885714285716, 0.06978512244897961, 0.06977944897959183, 0.09234293877551018, 0.06980838775510206, 0.19108406122448982, 0.06988859183673468",0,0,0.06941885714285716,0.0
0.24,0.08,1795.28,192,22,232704,1.52,14,10,5,884,1024,0,"0.02298873469387755, 0.02303683673469388, 0.02294583673469388, 0.023020571428571432, 0.023048795918367348, 0.02301816326530612, 0.022953020408163265",6,6,0.022953020408163265,0.0
0.24,0.08,1795.28,192,22,232704,1.52,14,10,20,271,3648,0,"0.022921734693877552, 0.022907877551020406, 0.023036795918367343, 0.02282357142857143, 0.022878571428571432, 0.023444163265306128, 0.022999244897959188",6,6,0.022999244897959188,0.0
0.24,0.08,1795.28,192,22,232704,1.52,14,10,65,337,10944,0,"0.02288887755102041, 0.022987551020408163, 0.022944122448979597, 0.022692265306122453, 0.02298365306122449, 0.023618897959183677, 0.022896591836734696",3,6,0.022896591836734696,0.00020432653061224285
1.0,0.33,4961.88,192,20,232704,1.52,14,10,5,884,1024,0,"0.014438571428571433, 0.014788857142857144, 0.014753979591836733, 0.014838571428571421, 0.014489959183673467, 0.020478857142857135, 0.014798122448979588",0,0,0.014438571428571433,0.0
1.0,0.33,4961.88,192,20,232704,1.52,14,10,20,271,3648,0,"0.015424020408163265, 0.015484000000000001, 0.015477510204081635, 0.015460204081632654, 0.015574510204081633, 0.015684857142857143, 0.015481816326530614",2,2,0.015477510204081635,0.0
1.0,0.33,4961.88,192,20,232704,1.52,14,10,65,337,10944,0,"0.01546587755102041, 0.015442673469387757, 0.015453632653061225, 0.015451489795918372, 0.015517122448979594, 0.01579985714285714, 0.015456265306122445",6,6,0.015456265306122445,0.0
0.93,0.32,4847.53,192,20,232704,1.52,14,10,5,884,1024,0,"0.014438571428571433, 0.014788857142857144, 0.014753979591836733, 0.014838571428571421, 0.014489959183673467, 0.020478857142857135, 0.014798122448979588",0,0,0.014438571428571433,0.0
0.93,0.32,4847.53,192,20,232704,1.52,14,10,20,271,3648,0,"0.015424020408163265, 0.015484000000000001, 0.015477510204081635, 0.015460204081632654, 0.015574510204081633, 0.015684857142857143, 0.015481816326530614",2,2,0.015477510204081635,0.0
0.93,0.32,4847.53,192,20,232704,1.52,14,10,65,337,10944,0,"0.01546587755102041, 0.015442673469387757, 0.015453632653061225, 0.015451489795918372, 0.015517122448979594, 0.01579985714285714, 0.015456265306122445",6,6,0.015456265306122445,0.0
0.97,0.31,4773.99,192,20,232704,1.52,14,10,5,884,1024,0,"0.014438571428571433, 0.014788857142857144, 0.014753979591836733, 0.014838571428571421, 0.014489959183673467, 0.020478857142857135, 0.014798122448979588",0,0,0.014438571428571433,0.0
0.97,0.31,4773.99,192,20,232704,1.52,14,10,20,271,3648,0,"0.015424020408163265, 0.015484000000000001, 0.015477510204081635, 0.015460204081632654, 0.015574510204081633, 0.015684857142857143, 0.015481816326530614",2,2,0.015477510204081635,0.0
0.97,0.31,4773.99,192,20,232704,1.52,14,10,65,337,10944,0,"0.01546587755102041, 0.015442673469387757, 0.015453632653061225, 0.015451489795918372, 0.015517122448979594, 0.01579985714285714, 0.015456265306122445",6,6,0.015456265306122445,0.0
0.95,0.31,4685.64,192,20,232704,1.52,14,10,5,884,1024,0,"0.014438571428571433, 0.014788857142857144, 0.014753979591836733, 0.014838571428571421, 0.014489959183673467, 0.020478857142857135, 0.014798122448979588",0,0,0.014438571428571433,0.0
